,index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,Order_Year,Order_Month,Order_Quarter,Order_Day,quarter,season
13395,100703,407-6780475-5432317,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XXL,Western Dress,XXL,Shipped,1,735.0,NOIDA,UTTAR PRADESH,201301,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13396,100704,408-9678244-3505141,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-XL,Western Dress,XL,Shipped,1,0.0,NEW DELHI,DELHI,110044,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13397,100705,404-3619502-5270762,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3905,JNE3905-DR-XL,Western Dress,XL,Shipped,1,588.0,PUNE,MAHARASHTRA,411038,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13398,100706,405-9912333-6525941,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0230,J0230-SKD-S,Set,S,Shipped,1,1163.0,VADODARA,Gujarat,391250,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13399,100712,407-4304861-7048336,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3836,JNE3836-KR-XXL,kurta,XXL,Shipped,1,626.0,CHENNAI,TAMIL NADU,600040,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13400,100716,405-8826065-2552329,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET446,SET446-KR-NP-XS,Set,XS,Shipped,1,1449.0,PILIBHIT,UTTAR PRADESH,262001,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13401,100718,404-7146422-0982733,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0333,J0333-DR-XXL,Western Dress,XXL,Shipped,1,885.0,CHENNAI,TAMIL NADU,600050,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13402,100723,403-3555731-8441151,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0244,J0244-SKD-L,Set,L,Shipped,1,1176.0,HEROOR,KARNATAKA,576213,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13403,100726,171-1758081-0585148,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-XS,Western Dress,XS,Shipped,1,735.0,CHENNAI,TAMIL NADU,600043,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13404,100729,402-1826657-4494754,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3454,JNE3454-KR-XXXL,kurta,3XL,Shipped,1,435.0,Pune,MAHARASHTRA,411017,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13405,100747,171-5691390-6847510,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5017,MEN5017-KR-XL,kurta,XL,Shipped,1,736.0,SONAPUR,ODISHA,767017,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13406,100756,407-7161845-8488359,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-S,Western Dress,S,Shipped,1,735.0,KOTTAYAM,KERALA,686001,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13407,100757,402-2207542-3025902,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3620,JNE3620-KR-XL,kurta,XL,Shipped,1,315.0,PUNE,MAHARASHTRA,411041,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13408,100763,402-9861099-1136309,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3364,JNE3364-KR-1051-A-XL,kurta,XL,Shipped,1,376.0,"Vashi, new Mumbai.",MAHARASHTRA,400703,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13409,100770,403-0448740-3350739,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-XXXL,kurta,3XL,Shipped,1,422.0,BENGALURU,KARNATAKA,560066,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13410,100772,408-6502489-6125967,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET340,SET340-KR-NP-S,Set,S,Shipped,1,751.0,MUMBAI,MAHARASHTRA,400007,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13411,100773,407-2689856-0793107,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0091,J0091-TP-M,Top,M,Shipped,1,301.0,DEHRADUN,UTTARAKHAND,248007,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13412,100777,405-7267616-0403517,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3334,JNE3334-KR-L,kurta,L,Shipped,1,308.0,MYSURU,KARNATAKA,570022,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13413,100778,405-8879992-9721938,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3806,JNE3806-KR-XXL,kurta,XXL,Shipped,1,529.0,HUBBALLI,KARNATAKA,580030,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13414,100779,405-8879992-9721938,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET144,SET144-KR-NP-XXL,Set,XXL,Shipped,1,764.0,HUBBALLI,KARNATAKA,580030,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13415,100782,403-2245907-1966732,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XL,kurta,XL,Shipped,1,486.0,KOCHI,KERALA,682006,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13416,100790,402-3155156-2795506,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,Shipped,1,735.0,KASARAGOD,KERALA,671121,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13417,100796,407-7450074-9594709,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3818,JNE3818-KR-XXL,kurta,XXL,Shipped,1,461.0,Shyamnagar,WEST BENGAL,743127,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13418,100799,406-4634050-6542758,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0008,J0008-SKD-L,Set,L,Shipped,1,1075.0,BENGALURU,KARNATAKA,560103,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13419,100800,406-4634050-6542758,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3160,JNE3160-KR-G-L,kurta,L,Shipped,1,729.0,BENGALURU,KARNATAKA,560103,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13420,100801,406-4634050-6542758,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-L,Western Dress,L,Shipped,1,1168.0,BENGALURU,KARNATAKA,560103,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13421,100802,406-4634050-6542758,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0006,J0006-SET-L,Ethnic Dress,L,Shipped,1,855.0,BENGALURU,KARNATAKA,560103,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13422,100811,403-3689013-3262735,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3739,JNE3739-KR-XXXL,kurta,3XL,Shipped,1,431.0,SRINIVASPUR,KARNATAKA,563135,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13423,100813,404-1528351-0974740,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET044,SET044-KR-NP-XXXL,Set,3XL,Shipped,1,612.0,BENGALURU,KARNATAKA,560065,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13424,100815,402-6664776-0619517,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET359,SET359-KR-NP-XL,Set,XL,Shipped,1,872.0,SECUNDERABAD,TELANGANA,500017,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13425,100817,408-5527060-6181926,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET329,SET329-KR-NP-L,Set,L,Shipped,1,666.0,NAVI MUMBAI,MAHARASHTRA,410209,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13426,100823,408-0505813-7611550,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3721,JNE3721-KR-L,kurta,L,Shipped,1,292.0,MUMBAI,MAHARASHTRA,400016,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13427,100824,408-7643019-4449163,2022-07-24,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3510,JNE3510-KR-L,kurta,L,Shipped,1,0.0,GUWAHATI,ASSAM,781011,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13428,100826,406-1898121-8135519,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0230,J0230-SKD-S,Set,S,Shipped,1,1163.0,MANGALURU,KARNATAKA,575001,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13429,100830,171-2472530-6024339,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET359,SET359-KR-NP-XL,Set,XL,Shipped,1,872.0,THIRUVALAM,TAMIL NADU,632519,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13430,100836,407-5566241-4115515,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3860,JNE3860-DR-XXXL,Western Dress,3XL,Shipped,1,596.0,VASAI (west),MAHARASHTRA,401202,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13431,100842,404-7656261-5510750,2022-07-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW016,NW016-ST-SR-XS,Set,XS,Shipped,1,521.0,PUDUCHERRY,PUDUCHERRY,605001,IN,False,Easy Ship,2022,7,3,24,Q3,Summer
13432,100854,404-6436259-8790746,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET444,SET444-KR-SH-M,Set,M,Shipped,1,845.0,Trichur,KERALA,680566,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13433,100866,405-6649390-3587506,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3817,JNE3817-KR-S,kurta,S,Shipped,1,436.0,DEHRADUN,UTTARAKHAND,248002,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13434,100867,405-6649390-3587506,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3837,JNE3837-KR-S,kurta,S,Shipped,1,517.0,DEHRADUN,UTTARAKHAND,248002,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13435,100868,405-6649390-3587506,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0151,J0151-KR-L,kurta,L,Shipped,1,463.0,DEHRADUN,UTTARAKHAND,248002,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13436,100870,406-3071966-4061962,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0041,J0041-SET-XL,Set,XL,Shipped,1,763.0,CHENNAI,TAMIL NADU,600118,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13437,100880,405-8055841-3119513,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3807,JNE3807-KR-L,kurta,L,Shipped,1,702.0,"Betim,  bardez",GOA,403101,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13438,100885,171-9031206-6103508,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3265,JNE3265-KR-M,kurta,M,Shipped,1,308.0,BENGALURU,KARNATAKA,560064,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13439,100895,171-7662887-0352341,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2270,JNE2270-KR-487-A-XS,kurta,XS,Shipped,1,518.0,VELLAKOIL,TAMIL NADU,638111,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13440,100896,403-3271323-9260306,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3709,JNE3709-DR-S,Western Dress,S,Shipped,1,792.0,CHENNAI,TAMIL NADU,600073,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13441,100898,402-0743977-4435545,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0009,J0009-SKD-XL,Set,XL,Shipped,1,828.0,CHENNAI,TAMIL NADU,600101,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13442,100902,406-6670879-5743567,2022-07-25,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3620,JNE3620-KR-XL,kurta,XL,Shipped,1,315.0,DIBRUGARH,ASSAM,786001,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13443,100915,406-5220630-2389102,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3721,JNE3721-KR-L,kurta,L,Shipped,1,292.0,TALIPARAMBA,KERALA,670502,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13444,100916,402-6156575-4677957,2022-07-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-XXXL,Set,3XL,Shipped,1,569.0,PUNE,MAHARASHTRA,411001,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13445,100925,407-0066877-1889163,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,Shipped,1,735.0,JALPAIGURI,WEST BENGAL,735101,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13446,100933,402-2703737-3496311,2022-07-25,Shipped - Picked Up,Merchant,Amazon.in,Standard,SET288,SET288-KR-NP-L,Set,L,Shipped,1,650.0,GUWAHATI,ASSAM,781171,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13447,100936,402-8489697-9004368,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3504,JNE3504-KR-XXXL,kurta,3XL,Shipped,1,431.0,VISAKHAPATNAM,ANDHRA PRADESH,530026,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13448,100942,402-8807439-2160350,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE3068,PJNE3068-KR-4XL,kurta,4XL,Shipped,1,1043.0,HYDERABAD,TELANGANA,500084,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13449,100948,407-1877160-6737131,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-S,Set,S,Shipped,1,664.0,CHIRALA,ANDHRA PRADESH,523155,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13450,100949,407-6577472-1934716,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3407,JNE3407-KR-L,kurta,L,Shipped,1,301.0,MANJERI,KERALA,676122,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13451,100956,408-3833449-7559502,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3905,JNE3905-DR-XL,Western Dress,XL,Shipped,1,588.0,PERNEM,GOA,403513,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13452,100966,407-0103553-3265979,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XS,Western Dress,XS,Shipped,1,735.0,ERNAKULAM,KERALA,682025,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13453,100973,406-1932099-0183541,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3396,JNE3396-KR-XXXL,kurta,3XL,Shipped,1,468.0,Bangalore,KARNATAKA,560032,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13454,100974,404-3759777-0202744,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3652,JNE3652-TP-N-L,Top,L,Shipped,1,328.0,GURGAON,HARYANA,122009,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13455,100978,406-9834274-3920307,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3365,JNE3365-KR-1052-A-XXXL,kurta,3XL,Shipped,1,376.0,JAGDALPUR,CHHATTISGARH,494001,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13456,100983,407-1034877-0312350,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-S,kurta,S,Shipped,1,496.0,Bangalore,KARNATAKA,560078,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13457,100985,407-9393397-5379559,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3396,JNE3396-KR-XXL,kurta,XXL,Shipped,1,458.0,Qadian,PUNJAB,143516,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13458,100986,403-2006980-2432348,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3865,JNE3865-TP-M,Top,M,Shipped,1,498.0,PADUVILAYI,KERALA,670612,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13459,100996,407-7245070-1073151,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3618,JNE3618-KR-L,kurta,L,Shipped,1,385.0,BENGALURU,KARNATAKA,562106,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13460,100998,404-6975053-3265905,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5010,MEN5010-KR-XL,kurta,XL,Shipped,1,599.0,GURUGRAM,HARYANA,122001,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13461,100999,407-7035361-4503534,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,Shipped,1,735.0,HYDERABAD,TELANGANA,500045,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13462,101001,171-6159845-6636316,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0416,J0416-DR-XXL,Western Dress,XXL,Shipped,1,776.0,AHMEDABAD,Gujarat,380006,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13463,101008,405-6589082-5393964,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET343,SET343-KR-NP-M,Set,M,Shipped,1,825.0,BANTVAL,KARNATAKA,574231,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13464,101018,407-3607231-7017910,2022-07-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3601,JNE3601-KR-M,kurta,M,Shipped,1,301.0,Jaipur,RAJASTHAN,302020,IN,False,Easy Ship,2022,7,3,25,Q3,Summer
13465,101024,171-9725115-6769928,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET269,SET269-KR-NP-XS,Set,XS,Shipped,1,824.0,ROHTAK,HARYANA,124001,IN,True,Easy Ship,2022,7,3,26,Q3,Summer
13466,101025,404-4335290-0806730,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-S,Set,S,Shipped,1,569.0,BHOPAL,MADHYA PRADESH,462010,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13467,101027,407-1896515-5997945,2022-07-26,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-XL,Western Dress,XL,Shipped,1,725.0,HYDERABAD,TELANGANA,500045,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13468,101028,407-1896515-5997945,2022-07-26,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,SET335,SET335-KR-NP-XL,Set,XL,Shipped,1,725.0,HYDERABAD,TELANGANA,500045,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13469,101032,405-9815562-0542701,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,Shipped,1,735.0,RANCHI,JHARKHAND,834003,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13470,101033,171-4015428-4563533,2022-07-26,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3825,JNE3825-KR-XXL,kurta,XXL,Shipped,1,436.0,GURUGRAM,HARYANA,122002,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13471,101034,406-4828967-2288364,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0369,J0369-SKD-M,Set,M,Shipped,1,1099.0,ROORKEE,UTTARAKHAND,247667,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13472,101038,407-8596626-2668346,2022-07-26,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3421,JNE3421-KR-N-XXL,kurta,XXL,Shipped,1,435.0,IMPHAL EAST,MANIPUR,795001,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13473,101039,405-1063785-7933919,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-S,Western Dress,S,Shipped,1,725.0,OTTAPPALAM,KERALA,679102,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13474,101043,408-0117954-7255503,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET340,SET340-KR-NP-M,Set,M,Shipped,1,751.0,BADLAPUR,MAHARASHTRA,421503,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13475,101044,408-0117954-7255503,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET304,SET304-KR-DPT-M,Set,M,Shipped,1,1125.0,BADLAPUR,MAHARASHTRA,421503,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13476,101046,408-8051501-0097137,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3860,JNE3860-DR-XL,Western Dress,XL,Shipped,1,596.0,PUNE,MAHARASHTRA,411038,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13477,101049,405-9946057-6973132,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-XL,Western Dress,XL,Shipped,1,725.0,VADODARA,Gujarat,390007,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13478,101051,402-3168459-7134744,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0281,J0281-SKD-XL,Set,XL,Shipped,1,1398.0,TIRUPATI,ANDHRA PRADESH,517501,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13479,101063,408-8179697-6941103,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET288,SET288-KR-NP-XL,Set,XL,Shipped,1,631.0,JHANSI,UTTAR PRADESH,284128,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13480,101065,171-6297448-2084300,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0230,J0230-SKD-S,Set,S,Shipped,1,1163.0,AJMER,RAJASTHAN,305004,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13481,101066,408-8000264-3060320,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET288,SET288-KR-NP-XL,Set,XL,Shipped,1,631.0,JHANSI,UTTAR PRADESH,284128,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13482,101070,405-1109142-2551503,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0127,J0127-SKD-L,Set,L,Shipped,1,1115.0,ALWAR,RAJASTHAN,301001,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13483,101078,408-6268142-2106732,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-M,Western Dress,M,Shipped,1,735.0,Tiptur,KARNATAKA,572201,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13484,101079,408-2353374-6052344,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3807,JNE3807-KR-XL,kurta,XL,Shipped,1,692.0,NAGPUR,MAHARASHTRA,440001,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13485,101082,405-7487916-8832342,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-L,Western Dress,L,Shipped,1,735.0,AHMEDABAD,Gujarat,382481,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13486,101083,408-6802840-3834722,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BTM047,BTM047-PP-L,Bottom,L,Shipped,1,331.0,NEW DELHI,DELHI,110070,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13487,101084,406-0859865-1290718,2022-07-26,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-L,Western Dress,L,Shipped,1,735.0,GURUGRAM,HARYANA,122002,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13488,101085,403-3446659-0022758,2022-07-26,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,SET203,SET203-KR-DPT-L,Set,L,Shipped,1,416.0,PANDAVAPURA,KARNATAKA,571434,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13489,101086,403-4140401-4057165,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0094,J0094-KR-L,kurta,L,Shipped,1,568.0,BENGALURU,KARNATAKA,560091,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13490,101090,402-9589106-6673155,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3861,JNE3861-DR-S,Western Dress,S,Shipped,1,744.0,CHENNAI,TAMIL NADU,600037,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13491,101092,404-3444080-3341935,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3412,JNE3412-KR-XXL,kurta,XXL,Shipped,1,422.0,BENGALURU 560043,KARNATAKA,560043,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13492,101107,405-7590358-1462766,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XL,kurta,XL,Shipped,1,486.0,PUNE,MAHARASHTRA,411041,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13493,101110,404-0265910-2741933,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0135,J0135-SET-XL,Set,XL,Shipped,1,591.0,BENGALURU,KARNATAKA,560094,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13494,101111,404-9453331-4518722,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3818,JNE3818-KR-XL,kurta,XL,Shipped,1,461.0,TCPIMPRI CHINCHWAD,MAHARASHTRA,411057,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
13495,101115,406-0586521-0734718,2022-07-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0009,J0009-SKD-XXXL,Set,3XL,Shipped,1,828.0,BANGALORE,KARNATAKA,560017,IN,False,Easy Ship,2022,7,3,26,Q3,Summer
